video_id,labels,top1,top1_rate,top2,top2_rate,top3,top3_rate,top4,top4_rate,top5,top5_rate
Z11Dd4oe9So,"['Canidae, dogs, wolves', 'Howl', 'Animal']",Music,0.117427126,Howl,0.065743886,Animal,0.051498473,Alarm,0.036874603,Wild animals,0.036541805
2rW2I6KmWhw,"['Music', 'Domestic animals, pets', 'Howl', 'Yip', 'Dog', 'Animal', 'Whimper (dog)']",Music,0.65401137,Singing,0.05479451,Opera,0.036359105,Classical music,0.02365105,Whimper,0.023167765
2rW2I6KmWhw,"['Music', 'Domestic animals, pets', 'Howl', 'Yip', 'Dog', 'Animal', 'Whimper (dog)']",Music,0.65401137,Singing,0.05479451,Opera,0.036359105,Classical music,0.02365105,Whimper,0.023167765
dvzwRooVGJI,['Howl'],Pour,0.18188849,"Trickle, dribble",0.16128108,Liquid,0.16024779,Water,0.10993087,Music,0.104398966
Nluf6HIYXXQ,"['Canidae, dogs, wolves', 'Howl', 'Animal']",Alarm,0.24717987,Siren,0.19064566,Whistle,0.1179349,Civil defense siren,0.08828153,Animal,0.07545698
PRU9zAtcQDs,['Howl'],Siren,0.27418032,Alarm,0.26625836,Animal,0.26117268,Howl,0.24758896,"Domestic animals, pets",0.17622326
3LvZUtupOCs,"['Canidae, dogs, wolves', 'Domestic animals, pets', 'Howl', 'Yip', 'Speech', 'Dog', 'Animal', 'Whimper (dog)']",Animal,0.43157965,"Livestock, farm animals, working animals",0.22364616,Fowl,0.21818829,"Chicken, rooster",0.20549795,"Domestic animals, pets",0.19911218
IqnDeca2-Zw,"['Music', 'Howl', 'Speech']",Speech,0.5755375,"Domestic animals, pets",0.057443637,Animal,0.056477267,Dog,0.05341346,Music,0.03947378
rmQhPCwioJw,"['Canidae, dogs, wolves', 'Music', 'Howl', 'Speech', 'Animal', 'Outside, rural or natural']",Speech,0.45181012,Music,0.28989747,Animal,0.20772421,"Domestic animals, pets",0.20224026,Dog,0.20202938
MUJmWnjGEBk,"['Canidae, dogs, wolves', 'Domestic animals, pets', 'Howl', 'Speech', 'Dog', 'Animal', 'Inside, small room']",Speech,0.5429565,Animal,0.27938113,"Domestic animals, pets",0.23638959,Dog,0.19395182,Howl,0.13314356
6A9tDfvsZC0,"['Music', 'Domestic animals, pets', 'Howl', 'Dog', 'Animal']",Music,0.6637174,Harmonica,0.35393417,Musical instrument,0.2826754,"Wind instrument, woodwind instrument",0.24765301,Accordion,0.11340622
IBGfcPIw-KY,"['Domestic animals, pets', 'Howl', 'Dog', 'Animal']",Animal,0.57518,"Domestic animals, pets",0.5712599,Dog,0.56703407,Bow-wow,0.23733965,Yip,0.2291396
SzY85V52hgo,['Howl'],Howl,0.25764292,Animal,0.25738674,"Canidae, dogs, wolves",0.16898017,"Domestic animals, pets",0.15404117,Dog,0.10469888
CsRF3qYnSLI,"['Canidae, dogs, wolves', 'Howl']","Domestic animals, pets",0.8199738,Dog,0.813691,Animal,0.8070016,Howl,0.72733825,"Canidae, dogs, wolves",0.4249584
PrAm5YVvXx8,"['Domestic animals, pets', 'Howl', 'Dog', 'Animal']","Domestic animals, pets",0.7993116,Animal,0.7886245,Dog,0.75278175,Howl,0.4577446,"Canidae, dogs, wolves",0.298563
IcHFJykCIro,"['Howl', 'Bow-wow']","Domestic animals, pets",0.27482373,Dog,0.2729795,Animal,0.26800287,Howl,0.1922433,Yip,0.122924365
ymuNh7Cwhrs,"['Domestic animals, pets', 'Howl', 'Dog', 'Animal', 'Inside, small room']",Silence,0.34248355,Animal,0.22191796,"Domestic animals, pets",0.21297796,Dog,0.1754317,"Crying, sobbing",0.0839636
BFEeNJkKx6g,"['Canidae, dogs, wolves', 'Domestic animals, pets', 'Howl', 'Bow-wow', 'Dog', 'Growling', 'Animal']",Animal,0.9564351,Dog,0.92458785,"Domestic animals, pets",0.9141833,Howl,0.85741055,"Canidae, dogs, wolves",0.48339462
Mr2kGT6i7e4,"['Canidae, dogs, wolves', 'Music', 'Domestic animals, pets', 'Howl', 'Speech', 'Dog', 'Animal']",Speech,0.4367639,Animal,0.09715953,"Domestic animals, pets",0.09503986,Dog,0.0920025,Howl,0.079511605
6A9tDfvsZC0,"['Music', 'Domestic animals, pets', 'Howl', 'Dog', 'Animal']",Music,0.6637174,Harmonica,0.35393417,Musical instrument,0.2826754,"Wind instrument, woodwind instrument",0.24765301,Accordion,0.11340622
SW0qQMAZKfo,"['Canidae, dogs, wolves', 'Howl', 'Bow-wow', 'Groan', 'Dog']",Animal,0.5779605,Dog,0.5627977,"Domestic animals, pets",0.557179,"Canidae, dogs, wolves",0.23552556,Howl,0.2266149
aNkOcOCm32s,"['Domestic animals, pets', 'Howl', 'Dog', 'Animal']",Animal,0.5213267,Howl,0.48885146,"Domestic animals, pets",0.4743918,Dog,0.45496696,"Canidae, dogs, wolves",0.3069055
CsRF3qYnSLI,"['Canidae, dogs, wolves', 'Howl']","Domestic animals, pets",0.8199738,Dog,0.813691,Animal,0.8070016,Howl,0.72733825,"Canidae, dogs, wolves",0.4249584
Mr2kGT6i7e4,"['Canidae, dogs, wolves', 'Music', 'Domestic animals, pets', 'Howl', 'Speech', 'Dog', 'Animal']",Speech,0.4367639,Animal,0.09715953,"Domestic animals, pets",0.09503986,Dog,0.0920025,Howl,0.079511605
Mr2kGT6i7e4,"['Canidae, dogs, wolves', 'Music', 'Domestic animals, pets', 'Howl', 'Speech', 'Dog', 'Animal']",Speech,0.4367639,Animal,0.09715953,"Domestic animals, pets",0.09503986,Dog,0.0920025,Howl,0.079511605
BFEeNJkKx6g,"['Canidae, dogs, wolves', 'Domestic animals, pets', 'Howl', 'Bow-wow', 'Dog', 'Growling', 'Animal']",Animal,0.9564351,Dog,0.92458785,"Domestic animals, pets",0.9141833,Howl,0.85741055,"Canidae, dogs, wolves",0.48339462
KS2aTlLJPo8,"['Domestic animals, pets', 'Howl', 'Dog', 'Animal']",Animal,0.64415246,"Domestic animals, pets",0.5784708,Dog,0.4465468,Wild animals,0.15330924,"Canidae, dogs, wolves",0.121074654
Nluf6HIYXXQ,"['Canidae, dogs, wolves', 'Howl', 'Animal']",Alarm,0.24717987,Siren,0.19064566,Whistle,0.1179349,Civil defense siren,0.08828153,Animal,0.07545698
Ee4EHJ_4mqI,"['Canidae, dogs, wolves', 'Howl', 'Speech']",Speech,0.7312598,Music,0.23308864,Mallet percussion,0.007555476,"Marimba, xylophone",0.005868161,Doorbell,0.0051031928
IqnDeca2-Zw,"['Music', 'Howl', 'Speech']",Speech,0.5755375,"Domestic animals, pets",0.057443637,Animal,0.056477267,Dog,0.05341346,Music,0.03947378
qpNx57h9Ngw,"['Domestic animals, pets', 'Howl', 'Dog', 'Animal']",Animal,0.5500797,"Domestic animals, pets",0.525473,Dog,0.48911586,Howl,0.38982493,"Canidae, dogs, wolves",0.2678985
Z11Dd4oe9So,"['Canidae, dogs, wolves', 'Howl', 'Animal']",Music,0.117427126,Howl,0.065743886,Animal,0.051498473,Alarm,0.036874603,Wild animals,0.036541805
7AhpZQt1Ml0,"['Domestic animals, pets', 'Howl', 'Dog', 'Animal']",Animal,0.57569236,"Domestic animals, pets",0.5588798,Dog,0.5269144,Bark,0.20918258,"Canidae, dogs, wolves",0.11788283
gCHF0oBPZv8,"['Canidae, dogs, wolves', 'Domestic animals, pets', 'Howl', 'Speech', 'Dog', 'Animal']",Alarm,0.18898115,Fire alarm,0.14149213,Speech,0.13114306,Dog,0.09892298,"Domestic animals, pets",0.09427543
ASUgGJpwlMs,"['Canidae, dogs, wolves', 'Domestic animals, pets', 'Howl', 'Dog', 'Animal']",Music,0.31408158,Silence,0.14761792,Singing bowl,0.10200849,Howl,0.091638,Humming,0.06768577
SW0qQMAZKfo,"['Canidae, dogs, wolves', 'Howl', 'Bow-wow', 'Groan', 'Dog']",Animal,0.5779605,Dog,0.5627977,"Domestic animals, pets",0.557179,"Canidae, dogs, wolves",0.23552556,Howl,0.2266149
SzY85V52hgo,['Howl'],Howl,0.25764292,Animal,0.25738674,"Canidae, dogs, wolves",0.16898017,"Domestic animals, pets",0.15404117,Dog,0.10469888
bltHehYBdy8,"['Domestic animals, pets', 'Howl', 'Dog', 'Animal']",Alarm,0.21604724,Siren,0.21366897,"Crying, sobbing",0.15251124,Whimper,0.13100943,Police car (siren),0.122355774
6mEVsmeDknA,"['Canidae, dogs, wolves', 'Domestic animals, pets', 'Howl', 'Dog', 'Animal']",Animal,0.45721927,"Livestock, farm animals, working animals",0.22933897,Fowl,0.18224314,"Chicken, rooster",0.17038518,Cat,0.12098954
o6MKemr9e4Y,"['Canidae, dogs, wolves', 'Domestic animals, pets', 'Howl', 'Speech', 'Dog', 'Animal']",Speech,0.2721017,Howl,0.114122495,"Domestic animals, pets",0.0941637,Dog,0.093223855,Animal,0.0731261
ASUgGJpwlMs,"['Canidae, dogs, wolves', 'Domestic animals, pets', 'Howl', 'Dog', 'Animal']",Music,0.31408158,Silence,0.14761792,Singing bowl,0.10200849,Howl,0.091638,Humming,0.06768577
L28CnhmeAD4,"['Canidae, dogs, wolves', 'Howl', 'Dog', 'Animal']",Animal,0.5097928,Howl,0.4281972,Siren,0.34405366,Alarm,0.30105296,"Canidae, dogs, wolves",0.27549595
Mr2kGT6i7e4,"['Canidae, dogs, wolves', 'Music', 'Domestic animals, pets', 'Howl', 'Speech', 'Dog', 'Animal']",Speech,0.4367639,Animal,0.09715953,"Domestic animals, pets",0.09503986,Dog,0.0920025,Howl,0.079511605
CAbXVOWLYps,"['Domestic animals, pets', 'Howl', 'Dog', 'Animal', 'Whimper (dog)']",Animal,0.48951522,"Domestic animals, pets",0.38780016,Dog,0.32666916,"Canidae, dogs, wolves",0.1582444,Whimper (dog),0.10907179
wYNKH0Ou9vM,"['Domestic animals, pets', 'Howl', 'Speech', 'Dog', 'Animal']",Speech,0.33804467,Animal,0.21342316,"Domestic animals, pets",0.20090775,Dog,0.19040252,Howl,0.0929227
F2FjmfvmRa0,"['Bark', 'Domestic animals, pets', 'Howl', 'Bow-wow', 'Dog', 'Animal']",Animal,0.9007438,Dog,0.85202044,"Domestic animals, pets",0.85106754,Howl,0.7571733,"Canidae, dogs, wolves",0.485988
2rW2I6KmWhw,"['Music', 'Domestic animals, pets', 'Howl', 'Yip', 'Dog', 'Animal', 'Whimper (dog)']",Music,0.65401137,Singing,0.05479451,Opera,0.036359105,Classical music,0.02365105,Whimper,0.023167765
2rW2I6KmWhw,"['Music', 'Domestic animals, pets', 'Howl', 'Yip', 'Dog', 'Animal', 'Whimper (dog)']",Music,0.65401137,Singing,0.05479451,Opera,0.036359105,Classical music,0.02365105,Whimper,0.023167765
bDdf_ft5rb4,"['Canidae, dogs, wolves', 'Music', 'Domestic animals, pets', 'Howl', 'Dog', 'Animal']",Music,0.4840158,Silence,0.1418145,Animal,0.108950816,Speech,0.09039605,Fowl,0.08590704
6mEVsmeDknA,"['Canidae, dogs, wolves', 'Domestic animals, pets', 'Howl', 'Dog', 'Animal']",Animal,0.45721927,"Livestock, farm animals, working animals",0.22933897,Fowl,0.18224314,"Chicken, rooster",0.17038518,Cat,0.12098954
NF1lwZ24RYI,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Howl', 'Bow-wow', 'Dog', 'Growling', 'Animal']","Domestic animals, pets",0.90244406,Dog,0.8946444,Animal,0.8881528,Howl,0.51237845,"Canidae, dogs, wolves",0.37390882
F2FjmfvmRa0,"['Bark', 'Domestic animals, pets', 'Howl', 'Bow-wow', 'Dog', 'Animal']",Animal,0.9007438,Dog,0.85202044,"Domestic animals, pets",0.85106754,Howl,0.7571733,"Canidae, dogs, wolves",0.485988
KS2aTlLJPo8,"['Domestic animals, pets', 'Howl', 'Dog', 'Animal']",Animal,0.64415246,"Domestic animals, pets",0.5784708,Dog,0.4465468,Wild animals,0.15330924,"Canidae, dogs, wolves",0.121074654
yhA_TTKetyM,"['Domestic animals, pets', 'Howl', 'Dog', 'Animal', 'Whimper (dog)']",Animal,0.6644741,"Domestic animals, pets",0.620535,Dog,0.60248685,Howl,0.5467242,"Canidae, dogs, wolves",0.389232
ASUgGJpwlMs,"['Canidae, dogs, wolves', 'Domestic animals, pets', 'Howl', 'Dog', 'Animal']",Music,0.31408158,Silence,0.14761792,Singing bowl,0.10200849,Howl,0.091638,Humming,0.06768577
MRnpKEhDQNE,"['Wild animals', 'Howl', 'Animal']",Siren,0.21447906,Alarm,0.19235688,Singing bowl,0.15405473,Music,0.13447702,Civil defense siren,0.102581166
kQQrsmLvoCE,"['Canidae, dogs, wolves', 'Music', 'Domestic animals, pets', 'Howl', 'Yip', 'Dog', 'Animal', 'Inside, small room']",Music,0.57834756,"Domestic animals, pets",0.13784413,Animal,0.13782254,Dog,0.13562985,Howl,0.08719674
NF1lwZ24RYI,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Howl', 'Bow-wow', 'Dog', 'Growling', 'Animal']","Domestic animals, pets",0.90244406,Dog,0.8946444,Animal,0.8881528,Howl,0.51237845,"Canidae, dogs, wolves",0.37390882
BYCS5mUdVUg,"['Horse', 'Music', 'Middle Eastern music', 'Song', 'Animal']",Music,0.61717594,Animal,0.039618284,"Rodents, rats, mice",0.025205677,Wild animals,0.020388398,Mouse,0.015020007
dRXiRijSNOE,"['Bird', 'Horse', 'Environmental noise', 'Speech', 'Livestock, farm animals, working animals']",Pour,0.1821554,"Trickle, dribble",0.15396789,Liquid,0.13744123,Animal,0.12814257,Water,0.11433105
8mhecLr6Veo,"['Horse', 'Clip-clop', 'Animal']",Clip-clop,0.18948804,Horse,0.18912105,Animal,0.16387604,"Livestock, farm animals, working animals",0.16186175,"Outside, rural or natural",0.095814355
gWgWw9oYDcw,"['Horse', 'Neigh, whinny', 'Speech', 'Animal']",Animal,0.4797953,Speech,0.27555987,"Livestock, farm animals, working animals",0.26006186,Horse,0.23965661,Dog,0.22794376
KBXO0J_n1Mc,"['Horse', 'Animal']",Vehicle,0.37684166,Clip-clop,0.24034655,Horse,0.20099643,Bicycle,0.12696145,Motor vehicle (road),0.10441637
126AbihZt28,"['Horse', 'Clip-clop', 'Speech', 'Animal']",Speech,0.34309635,Animal,0.24772626,Clip-clop,0.13000882,Horse,0.119249284,"Livestock, farm animals, working animals",0.10380691
lRyNx9_7NIM,"['Horse', 'Run', 'Speech', 'Animal']",Speech,0.2962971,Vehicle,0.15049675,Ambulance (siren),0.12444623,Emergency vehicle,0.12184584,Motor vehicle (road),0.10654749
BFU4nurvCAw,"['Horse', 'Clip-clop', 'Animal']",Vehicle,0.7003213,"Boat, Water vehicle",0.35312057,"Motorboat, speedboat",0.20051427,"Sailboat, sailing ship",0.097121745,Wind,0.07088181
ER1c1h89GjA,"['Horse', 'Neigh, whinny', 'Clip-clop', 'Speech', 'Animal']",Speech,0.50347465,Animal,0.15970895,"Livestock, farm animals, working animals",0.09613594,"Domestic animals, pets",0.08167777,Goat,0.07806774
DegSrwcSF3k,"['Horse', 'Neigh, whinny', 'Clip-clop', 'Animal']",Animal,0.5010707,"Domestic animals, pets",0.2838717,Dog,0.2607505,Wild animals,0.15982053,Bird,0.10793637
8TVOesBBLPg,"['Horse', 'Neigh, whinny', 'Speech', 'Animal']",Speech,0.32424706,Animal,0.1523505,"Livestock, farm animals, working animals",0.13272595,Fowl,0.12249021,Goose,0.08798849
ER1c1h89GjA,"['Horse', 'Neigh, whinny', 'Clip-clop', 'Speech', 'Animal']",Speech,0.50347465,Animal,0.15970895,"Livestock, farm animals, working animals",0.09613594,"Domestic animals, pets",0.08167777,Goat,0.07806774
f-DZlg2DFWE,"['Horse', 'Music', 'Neigh, whinny', 'Hip hop music', 'Animal']",Music,0.5688452,"Neigh, whinny",0.28211302,Horse,0.27780312,Animal,0.2699884,"Livestock, farm animals, working animals",0.2502302
xaVyr2v9G2c,"['Horse', 'Neigh, whinny', 'Speech', 'Animal']",Animal,0.123580754,Vehicle,0.0639513,"Inside, small room",0.06357263,Rail transport,0.05946852,Train,0.05763315
K4fk9S5UxJc,"['Horse', 'Clip-clop', 'Speech', 'Animal']","Outside, rural or natural",0.3001998,Wind,0.21823528,Rustling leaves,0.20692673,"Walk, footsteps",0.19151436,Animal,0.08127544
9BIA1d9MOlA,"['Horse', 'Clip-clop', 'Animal']",Vehicle,0.4294766,"Boat, Water vehicle",0.17351577,Motorcycle,0.13094829,"Rowboat, canoe, kayak",0.09619928,"Motorboat, speedboat",0.060435742
HxrZDr0Vm5A,"['Horse', 'Speech', 'Animal']",Speech,0.5332823,Animal,0.16645539,"Livestock, farm animals, working animals",0.10800336,Clip-clop,0.103974484,Horse,0.10004665
8TVOesBBLPg,"['Horse', 'Neigh, whinny', 'Speech', 'Animal']",Speech,0.32424706,Animal,0.1523505,"Livestock, farm animals, working animals",0.13272595,Fowl,0.12249021,Goose,0.08798849
8YSDo1wTo3M,"['Horse', 'Neigh, whinny', 'Speech', 'Animal']",Animal,0.18284348,Speech,0.11199613,Fowl,0.090959236,"Livestock, farm animals, working animals",0.09023633,Dog,0.07846768
KBXO0J_n1Mc,"['Horse', 'Animal']",Vehicle,0.37684166,Clip-clop,0.24034655,Horse,0.20099643,Bicycle,0.12696145,Motor vehicle (road),0.10441637
-0jeONf82dE,"['Horse', 'Music', 'Neigh, whinny', 'Speech', 'Animal']",Speech,0.4817822,Music,0.33791196,"Livestock, farm animals, working animals",0.08027347,Horse,0.07594454,Animal,0.07398148
IlrFGNeZQdo,"['Horse', 'Music', 'Speech']",Speech,0.40174374,Music,0.34494144,Groan,0.0069877757,Rapping,0.0066709397,Hip hop music,0.005410581
CaYNuuW9rt4,"['Horse', 'Neigh, whinny', 'Animal']",Animal,0.21374439,Silence,0.101827525,Wild animals,0.0904731,Speech,0.082198255,Frog,0.07775148
WY9C9lG955k,"['Horse', 'Speech', 'Animal']",Speech,0.24680758,Animal,0.106305405,Clip-clop,0.10470264,Horse,0.103294834,Skateboard,0.08289158
Z1EBPMbaV7w,"['Horse', 'Animal']",Clip-clop,0.3270687,"Walk, footsteps",0.28991833,Horse,0.2851945,Run,0.27944425,Animal,0.21619587
4UnUrylORBM,"['Horse', 'Neigh, whinny', 'Speech', 'Animal']",Silence,0.45210528,Speech,0.26173523,"Inside, small room",0.013393785,Animal,0.010387519,"Livestock, farm animals, working animals",0.005864746
K4fk9S5UxJc,"['Horse', 'Clip-clop', 'Speech', 'Animal']","Outside, rural or natural",0.3001998,Wind,0.21823528,Rustling leaves,0.20692673,"Walk, footsteps",0.19151436,Animal,0.08127544
xaVyr2v9G2c,"['Horse', 'Neigh, whinny', 'Speech', 'Animal']",Animal,0.123580754,Vehicle,0.0639513,"Inside, small room",0.06357263,Rail transport,0.05946852,Train,0.05763315
_xdYMgoI2rY,"['Horse', 'Neigh, whinny', 'Speech', 'Animal']",Speech,0.597348,"Inside, small room",0.10615418,Dog,0.019740399,"Domestic animals, pets",0.018990858,Animal,0.017091306
AoUn8I-RtRk,"['Horse', 'Music', 'Neigh, whinny', 'Clip-clop', 'Speech', 'Animal']",Speech,0.74583465,Music,0.030740926,Animal,0.014485675,"Inside, small room",0.011712739,Wild animals,0.008199567
KHdiD8unGsg,"['Horse', 'Music', 'Neigh, whinny', 'Animal']",Music,0.80879307,Orchestra,0.07264454,Musical instrument,0.038204826,Rock and roll,0.023135165,Jazz,0.023062255
ALNk7_3zj68,"['Theme music', 'Horse', 'Music', 'Speech', 'Animal']",Music,0.88184464,Brass instrument,0.053555824,Orchestra,0.037971765,Trombone,0.0376046,Jazz,0.032999426
MUC3GjvBI7I,"['Horse', 'Clip-clop', 'Speech', 'Animal']",Horse,0.4327413,Clip-clop,0.42510086,"Livestock, farm animals, working animals",0.32222694,Animal,0.32167464,Speech,0.13609186
hMsu6w5Ay44,"['Horse', 'Walk, footsteps', 'Clip-clop', 'Animal']",Horse,0.65453136,Clip-clop,0.61802876,"Livestock, farm animals, working animals",0.43427235,Animal,0.29332685,Run,0.19399008
6zKhO6NCchE,"['Horse', 'Neigh, whinny', 'Clip-clop', 'Animal']","Outside, rural or natural",0.20336585,Animal,0.19794731,Horse,0.19343863,"Livestock, farm animals, working animals",0.1298326,Stream,0.113150164
8YSDo1wTo3M,"['Horse', 'Neigh, whinny', 'Speech', 'Animal']",Animal,0.18284348,Speech,0.11199613,Fowl,0.090959236,"Livestock, farm animals, working animals",0.09023633,Dog,0.07846768
LaiJ0mPbbdk,"['Horse', 'Music', 'Neigh, whinny', 'Speech', 'Animal']",Speech,0.21062905,Music,0.17572549,Animal,0.1387698,"Livestock, farm animals, working animals",0.11525611,"Neigh, whinny",0.1071778
lilToEjzrv4,"['Horse', 'Neigh, whinny', 'Speech', 'Animal', 'Outside, rural or natural']",Speech,0.6961106,"Neigh, whinny",0.028299123,Horse,0.019347982,"Inside, large room or hall",0.014498109,"Narration, monologue",0.013917567
K4fk9S5UxJc,"['Horse', 'Clip-clop', 'Speech', 'Animal']","Outside, rural or natural",0.3001998,Wind,0.21823528,Rustling leaves,0.20692673,"Walk, footsteps",0.19151436,Animal,0.08127544
DegSrwcSF3k,"['Horse', 'Neigh, whinny', 'Clip-clop', 'Animal']",Animal,0.5010707,"Domestic animals, pets",0.2838717,Dog,0.2607505,Wild animals,0.15982053,Bird,0.10793637
7PxNzIkuptI,"['Horse', 'Neigh, whinny']",Speech,0.25818312,Animal,0.10431583,"Inside, small room",0.08281221,Silence,0.05934447,"Domestic animals, pets",0.058522403
9mu6h8pTooE,"['Horse', 'Clip-clop', 'Speech', 'Animal']",Speech,0.75143665,Clip-clop,0.04122912,Horse,0.030467417,Chop,0.028373744,"Livestock, farm animals, working animals",0.018224359
IlrFGNeZQdo,"['Horse', 'Music', 'Speech']",Speech,0.40174374,Music,0.34494144,Groan,0.0069877757,Rapping,0.0066709397,Hip hop music,0.005410581
MUC3GjvBI7I,"['Horse', 'Clip-clop', 'Speech', 'Animal']",Horse,0.4327413,Clip-clop,0.42510086,"Livestock, farm animals, working animals",0.32222694,Animal,0.32167464,Speech,0.13609186
FhaYvI1yrUM,"['Horse', 'Music', 'Neigh, whinny', 'Speech', 'Animal']",Speech,0.45684424,Music,0.31909585,"Livestock, farm animals, working animals",0.10125043,Animal,0.09269595,Horse,0.08564118
